BASMID,SEGRADES,CENREG,EDCPUB,EDCCAT,EDCREL,EDCPRI,EDCINTK12,EDCHSFL,DISTASSI,SCHRTSCHL,SCHLMAGNET,SEENJOY,SEABSNT,FCSCHOOL,FCTEACHR,FCSTDS,FHHOME,FHWKHRS,FOSTORY2X,FOCRAFTS,FOGAMES,FOBUILDX,FOSPORT,FORESPON,FOHISTX,FODINNERX,FOLIBRAYX,FOBOOKSTX,FOCONCRTX,FOMUSEUMX,FOZOOX,FOGROUPX,HHENGLISH,CSPEAKX,HHTOTALXX,HHPRTNRSX,P1REL,P1SEX,P1AGE,P2REL,P2SEX,P2MRSTA,PAR1EMPL,PAR1FTFY,PAR1MARST,PAR2FTFY,PAR2MARST,NUMSIBSX,TTLHHINC,OWNRNTHB,HVINTSPHO,HVINTCOM,INTACC,CHLDNT,LRNCOMP,LRNTAB,LRNCELL
20191075889,1,4,1,2,2,2,2,2,1,2,2,1,1,1,1,1,3,3,2,2,1,2,2,2,1,6,2,2,1,2,2,2,1,2,6,0,5,1,65,1,1,4,4,3,1,2,3,2,5,1,1,1,1,3,1,1,2
20191075905,1,2,1,2,2,2,2,2,2,1,2,1,1,1,1,1,4,12,1,2,1,1,1,1,1,3,2,2,2,2,2,1,1,2,3,0,1,1,50,1,2,1,1,1,1,1,1,0,5,1,1,1,1,2,1,2,1
20191075910,1,4,1,2,2,2,2,2,1,2,2,1,1,1,1,1,3,5,1,1,1,1,1,1,1,5,1,2,1,2,2,1,1,2,6,0,1,2,41,1,1,1,4,3,1,1,1,2,8,1,1,1,1,1,1,2,2
20191075917,1,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,3,4,1,2,2,2,1,1,1,4,2,2,2,2,2,1,1,2,4,0,1,2,43,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1
20191075935,1,2,1,2,2,2,2,2,1,2,2,1,1,1,1,2,3,5,2,2,2,2,2,2,2,4,2,2,2,2,2,2,1,2,4,0,1,2,45,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,2
20191075941,3,1,1,2,2,2,2,2,1,2,2,2,1,1,1,1,3,3,1,1,2,1,1,1,2,5,2,1,1,1,2,2,1,2,4,0,1,2,42,1,1,1,4,3,1,1,1,1,7,1,1,1,1,3,1,1,2
20191076039,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,4,10,1,2,2,1,1,1,1,4,2,2,2,2,2,1,1,2,4,0,1,2,46,1,1,1,2,2,1,1,1,1,9,1,1,1,1,1,1,1,1
20191076235,2,4,1,2,2,2,2,2,1,2,2,2,1,2,2,2,4,10,1,1,2,1,1,1,1,7,2,2,2,1,2,1,2,2,4,0,1,1,43,1,2,1,2,2,1,1,1,1,11,1,1,1,1,2,1,2,2
20191076246,1,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,3,5,2,2,2,2,2,2,2,0,2,2,2,2,2,2,1,2,4,0,1,2,45,1,1,1,1,1,1,2,1,1,10,1,1,1,1,1,2,2,2
20191076271,5,1,1,2,2,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,1,1,1,1,1,7,1,1,2,2,2,1,1,2,4,0,1,2,40,1,1,1,1,1,1,1,1,1,10,1,1,1,1,2,1,1,2
20191076273,1,1,1,2,2,2,2,2,1,2,2,2,1,1,1,1,4,11,2,2,1,2,1,1,1,4,2,1,2,1,2,1,1,2,5,0,1,2,45,1,1,1,2,2,1,1,1,2,8,1,1,1,1,1,1,2,1
20191076274,1,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,3,2,1,1,2,1,1,1,2,4,1,1,2,2,2,1,1,2,4,0,1,2,35,1,1,1,1,2,1,1,1,1,9,1,1,1,1,1,2,1,2
20191076297,1,1,1,2,2,2,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,1,1,1,1,4,2,2,2,2,2,2,1,2,4,0,1,2,42,1,1,1,1,1,1,1,1,1,7,1,1,1,1,2,1,2,1
20191076302,1,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,4,14,1,2,1,1,1,1,1,4,2,2,2,2,2,1,1,2,3,0,1,2,49,1,1,1,2,2,1,1,1,0,9,1,1,1,1,1,1,1,1
20191076310,1,2,1,2,2,2,2,2,1,2,2,3,2,1,1,1,4,15,1,2,1,2,2,1,1,4,1,1,2,2,2,2,1,2,4,0,1,1,45,3,2,1,1,1,1,2,1,1,9,2,1,1,1,1,1,1,1
20191076342,1,2,1,2,2,2,2,2,1,2,2,2,1,3,2,2,3,2,1,2,2,1,1,1,1,3,1,2,2,2,2,1,1,2,4,0,1,2,43,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1
20191076354,2,3,1,2,2,2,2,2,1,2,2,2,1,1,1,1,4,10,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,4,1,1,2,43,3,1,3,1,1,2,1,4,1,12,2,1,1,1,1,1,2,1
20191076375,3,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,4,10,1,1,1,1,1,2,2,5,1,2,2,2,2,2,1,2,6,0,5,1,52,5,2,1,2,2,1,1,1,0,3,2,1,1,1,1,2,1,1
20191076389,1,2,1,2,2,2,2,2,1,2,2,1,1,1,1,1,3,4,1,2,2,1,1,1,1,5,1,1,2,2,2,1,1,2,3,0,1,2,39,1,1,1,1,1,1,1,1,0,8,1,1,1,1,1,1,1,1
20191076393,3,2,1,2,2,2,2,2,1,2,2,1,1,2,2,2,4,12,1,1,1,2,1,2,2,7,2,2,2,2,2,2,1,2,4,0,1,2,42,3,1,3,1,1,2,1,2,1,6,2,1,1,1,1,1,2,1
20191076401,1,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,4,6,1,1,1,1,1,1,2,7,1,2,2,2,2,1,1,2,3,0,2,1,39,2,2,1,1,1,1,1,1,0,8,1,1,1,1,1,2,1,1
20191076440,1,3,1,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,1,1,1,1,1,2,2,5,1,1,2,2,1,2,1,2,4,0,1,1,36,1,2,1,1,2,1,1,1,1,8,1,2,1,2,2,1,1,2
20191076471,2,1,1,1,2,2,2,2,1,2,2,2,1,2,1,1,1,36,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,3,0,1,1,48,1,2,1,1,1,1,3,1,0,4,1,1,1,1,1,1,1,2
20191076481,2,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,3,3,2,2,2,1,2,1,2,4,2,2,2,2,2,1,1,2,3,0,1,1,43,1,2,1,1,1,1,1,1,0,7,1,1,1,1,2,1,2,1
20191076539,1,1,1,2,2,2,2,2,1,2,2,1,1,2,2,2,4,12,2,2,2,2,1,1,1,4,1,2,2,2,2,1,1,2,4,0,1,1,50,1,2,1,1,1,1,1,1,1,11,1,1,1,1,1,1,2,1
20191076544,2,4,1,2,2,2,2,2,1,1,2,1,2,2,2,1,3,12,1,2,1,1,1,1,1,7,2,1,2,2,2,1,1,2,3,0,1,2,47,1,1,1,1,1,1,1,1,0,12,2,1,1,1,1,1,1,1
20191076554,2,4,1,2,2,2,2,2,1,2,1,2,1,2,2,1,2,4,1,1,1,2,1,1,2,4,2,1,1,1,2,2,1,2,6,0,1,2,42,1,1,1,1,1,1,1,1,3,9,1,1,1,1,2,1,1,1
20191076555,1,2,1,2,2,2,2,2,1,2,2,1,1,1,1,1,4,12,1,2,1,1,1,1,2,3,2,2,2,2,2,1,1,2,5,0,1,1,54,1,2,1,1,1,1,1,1,2,12,1,1,1,1,1,1,1,1
20191076584,2,3,1,2,2,2,2,2,1,2,2,3,1,2,1,2,3,5,1,1,1,1,1,2,2,4,1,1,2,1,1,1,1,2,5,0,3,1,36,1,2,1,1,1,1,1,1,2,11,1,1,1,1,2,1,1,2
20191076589,2,2,1,2,2,2,2,2,1,2,2,3,3,2,2,2,3,6,1,2,2,2,2,1,1,4,1,2,2,1,2,1,1,2,5,0,1,1,52,1,2,1,1,1,1,3,1,2,9,1,1,1,1,1,1,2,1
20191076637,3,3,1,2,2,2,2,2,1,2,2,3,1,3,2,3,3,6,1,2,2,1,2,1,1,5,2,2,1,1,2,2,1,2,3,0,1,2,32,3,1,1,1,2,1,2,1,0,8,1,1,1,1,2,1,1,2
20191076644,5,4,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,5,1,1,1,1,1,1,2,7,1,1,1,2,1,2,1,2,4,0,1,2,54,1,1,1,1,1,1,1,1,1,12,1,1,1,1,1,1,1,1
20191076656,1,1,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,1,2,1,1,1,2,2,7,1,1,2,2,2,2,1,2,6,0,1,2,42,3,1,3,2,2,2,1,2,3,10,1,1,1,1,1,1,2,1
20191076764,1,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,4,10,1,1,2,1,1,2,1,7,1,2,1,2,2,1,1,2,3,0,1,2,53,3,1,1,1,1,1,1,1,0,7,2,1,1,1,1,1,1,1
20191076801,1,4,1,2,2,2,2,2,1,2,2,2,3,1,1,1,3,10,1,1,1,2,2,1,2,3,2,2,1,2,2,1,1,2,4,0,1,1,48,1,2,1,1,1,1,2,1,1,12,1,1,1,1,2,1,2,1
20191076887,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,3,6,2,1,1,1,1,1,1,7,2,2,2,2,2,2,1,2,5,0,2,1,53,2,2,1,1,1,1,1,1,2,4,1,1,1,1,1,2,1,2
20191076898,1,2,1,2,2,2,2,2,1,2,2,2,1,2,3,3,2,1,1,1,1,2,1,2,2,7,1,2,2,2,1,2,1,2,5,0,1,2,43,1,1,1,2,2,1,1,1,2,8,2,1,1,1,3,1,1,2
20191076909,2,3,1,2,2,2,2,2,1,2,2,2,1,2,2,2,3,5,2,2,1,1,1,1,1,5,2,2,1,2,2,2,1,2,4,0,1,1,36,1,2,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1
20191076913,2,3,1,2,2,2,2,2,1,2,2,3,3,3,3,2,4,15,2,2,2,1,1,1,2,5,2,2,2,2,2,2,1,2,4,0,1,1,52,1,2,1,1,1,1,1,1,1,12,1,1,1,1,1,1,1,1
20191076964,1,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,4,15,1,2,2,2,2,1,1,7,2,2,2,2,2,2,2,6,3,0,1,2,43,1,1,1,1,1,1,1,1,0,9,2,1,1,1,1,1,2,1
20191076970,1,3,1,2,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,7,2,1,1,1,2,2,1,2,5,0,1,1,42,1,2,1,1,1,1,1,1,2,10,1,1,1,1,2,1,1,1
20191076973,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,2,5,2,2,2,2,2,2,2,7,2,2,2,2,2,2,1,2,4,0,1,1,65,1,2,1,4,3,1,1,1,1,8,1,1,1,1,1,1,2,2
20191076987,2,4,1,2,2,2,2,2,1,2,2,1,2,1,1,1,3,2,1,1,1,1,1,1,1,5,1,2,2,2,1,1,1,2,3,0,1,2,34,1,1,1,1,1,1,3,1,0,5,2,1,1,1,2,1,1,2
20191077051,1,2,1,2,2,2,2,2,1,2,2,1,1,1,2,1,2,1,2,1,1,1,1,1,2,5,1,1,1,1,2,2,1,2,4,0,3,1,40,1,2,1,1,1,1,1,1,1,9,1,1,1,1,3,1,1,1
20191077055,5,3,1,2,2,2,2,2,1,2,2,1,1,1,1,1,2,1,1,2,1,2,1,1,1,7,1,1,1,2,2,1,1,2,5,0,1,2,35,1,1,1,1,1,1,2,1,2,3,1,1,1,1,3,1,1,1
20191077060,2,4,1,2,2,2,2,2,2,2,2,2,2,1,1,1,3,4,2,2,2,1,1,1,2,4,2,2,2,2,2,1,1,2,4,0,2,1,47,2,2,1,1,1,1,2,1,1,8,1,1,1,1,1,2,1,2
20191077064,5,2,1,2,2,2,2,2,1,2,2,1,1,1,2,2,3,3,2,2,1,2,1,1,1,7,2,1,2,2,2,2,1,2,4,0,2,1,34,1,2,1,1,2,1,3,1,1,9,1,1,1,1,2,2,1,2
20191077081,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,4,15,2,2,2,1,2,1,2,2,1,1,2,1,2,2,1,2,4,0,1,1,51,1,2,1,1,1,1,2,1,1,12,1,1,1,1,1,1,1,1
20191077119,1,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,6,2,2,2,1,2,2,1,2,4,0,5,2,59,1,1,3,1,1,5,3,4,1,8,1,1,1,1,1,1,1,2
20191077141,1,3,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,5,1,2,1,1,1,2,2,7,2,2,1,2,2,1,1,2,4,0,1,2,42,1,1,1,1,2,1,1,1,1,9,1,1,1,1,2,1,2,1
20191077209,2,2,1,2,2,2,2,2,1,2,2,1,1,1,1,2,3,8,2,2,2,1,2,2,1,0,2,2,2,2,2,2,1,2,6,0,1,2,38,3,1,1,4,3,1,1,1,3,4,1,1,1,1,1,1,2,1
20191077210,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,3,4,1,1,1,1,1,1,1,3,2,1,2,2,2,1,1,2,3,0,1,2,26,1,1,1,2,2,1,1,1,0,8,2,1,1,1,2,1,1,1
20191077213,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,7,2,2,2,2,2,2,2,4,5,0,1,2,40,1,1,1,1,1,1,1,1,2,7,1,1,1,1,2,1,1,1
20191077264,3,3,1,2,2,2,2,2,1,2,2,3,2,1,1,1,3,8,1,2,2,1,2,1,1,5,1,1,2,2,2,1,1,2,6,0,1,2,42,3,1,1,1,1,1,1,1,3,10,1,1,1,1,1,1,1,1
20191077317,5,3,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,2,7,1,2,1,2,2,2,1,2,4,0,1,1,40,1,2,1,1,1,1,3,1,1,9,1,1,1,1,1,2,1,1
20191077337,2,3,1,2,2,2,2,2,1,2,2,2,1,2,2,2,1,0,2,2,2,1,1,2,2,7,2,2,1,2,2,1,1,2,3,0,1,1,58,3,2,1,1,1,1,1,1,0,4,2,1,1,1,1,1,2,1
20191077357,1,2,1,2,2,2,2,2,1,2,2,3,1,1,1,1,3,6,1,2,2,2,1,2,1,0,2,2,2,2,2,2,1,2,5,0,1,2,48,1,1,1,4,3,1,1,1,2,12,1,1,1,1,1,1,2,2
20191077385,5,3,1,2,2,2,2,2,1,2,2,1,1,1,1,1,1,0,1,2,1,1,1,1,1,6,2,1,1,2,2,1,1,2,4,0,1,2,40,1,1,1,1,1,1,1,1,1,10,1,1,1,1,2,1,2,2
20191077393,2,4,1,2,2,2,2,2,1,2,2,2,1,2,2,2,3,2,1,1,2,1,1,2,2,5,2,2,2,2,2,2,1,2,5,0,2,2,57,2,1,1,1,1,1,1,1,0,10,1,1,1,1,1,1,1,2
20191077395,1,4,1,2,2,2,2,2,1,2,2,2,1,1,3,1,4,6,1,2,1,2,1,1,2,7,2,1,1,1,2,1,1,2,3,0,1,2,49,1,1,1,1,2,1,1,1,0,11,1,1,1,1,1,1,1,1
20191077403,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,4,20,2,2,1,1,2,2,2,7,2,2,1,2,2,2,1,2,4,0,1,1,51,3,2,1,1,1,1,2,1,1,9,1,1,1,1,1,1,2,1
20191077410,3,2,1,2,2,2,2,2,1,1,2,3,1,1,1,2,2,3,2,2,2,1,2,2,1,5,2,2,2,2,1,2,1,2,3,0,2,2,61,1,1,1,4,3,1,1,1,0,2,1,1,1,1,2,2,1,1
20191077434,1,3,1,2,2,2,2,2,1,2,2,3,1,2,3,3,1,1,2,2,2,1,1,1,2,3,2,2,2,2,2,2,1,2,3,0,1,1,51,1,2,1,1,1,1,1,1,0,9,1,1,1,1,3,1,1,1
20191077469,1,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,4,5,2,1,1,1,1,2,1,2,2,2,2,2,1,2,1,2,5,0,1,2,33,1,1,1,1,1,1,1,1,2,6,1,1,1,1,1,2,1,1
20191077485,3,2,1,2,2,2,2,2,1,2,2,3,1,2,3,2,2,3,2,2,2,2,2,1,2,7,2,1,2,2,2,2,1,2,4,0,1,2,43,1,1,1,1,1,1,1,1,1,7,2,1,1,1,2,1,1,1
20191077512,1,2,1,2,2,2,2,2,2,1,2,1,1,1,1,1,3,2,2,1,1,1,2,2,2,6,2,2,2,2,2,2,1,2,5,0,1,1,40,1,2,1,1,1,1,2,1,2,6,1,1,1,1,2,1,1,1
20191077575,1,4,1,2,2,2,2,2,1,2,2,1,1,1,1,2,3,15,2,1,1,1,1,2,2,7,2,2,2,2,2,2,2,4,6,0,1,1,36,1,2,5,1,1,2,2,2,0,4,1,1,2,3,2,2,1,2
20191077585,1,4,1,2,2,2,2,2,1,2,2,2,1,2,1,2,3,10,2,2,2,1,1,1,2,5,1,1,1,2,2,1,1,2,4,0,1,1,49,1,2,1,1,1,1,2,1,1,11,1,1,1,1,2,1,1,1
20191077607,2,3,1,2,2,2,2,2,1,1,2,1,1,1,2,2,3,3,2,2,2,2,1,1,1,0,2,2,2,2,2,2,2,4,5,0,1,1,38,1,2,1,1,1,1,1,1,2,9,1,1,1,1,2,2,1,2
20191077642,2,1,1,2,2,2,2,2,1,2,2,2,1,2,1,2,3,4,1,1,1,1,1,1,2,7,2,1,1,2,2,2,1,2,6,0,1,2,33,1,1,1,2,2,1,1,1,3,8,1,1,1,1,1,1,1,1
20191077661,5,3,1,2,2,2,2,2,1,2,1,2,2,1,1,1,3,5,1,2,1,2,1,1,1,5,2,2,1,2,2,1,1,2,3,0,1,2,43,1,1,1,2,2,1,2,1,0,6,1,1,1,1,2,1,1,2
20191077674,1,1,1,2,2,2,2,2,1,2,2,2,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,2,2,1,2,1,2,6,0,1,1,39,1,2,1,1,1,1,2,1,3,12,1,1,1,1,1,1,1,2
20191077677,1,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,3,4,1,2,1,2,1,1,1,4,2,1,2,2,2,2,1,2,3,0,1,1,58,1,2,1,4,3,1,1,1,0,10,1,1,1,1,1,1,2,1
20191077729,1,2,1,2,2,2,2,2,1,2,2,3,1,2,2,2,4,2,1,1,1,2,2,1,1,5,2,1,2,2,2,1,1,2,5,0,1,2,49,1,1,1,2,2,1,1,1,2,3,1,1,1,1,1,1,2,2
20191077761,5,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,4,4,1,1,1,1,2,1,2,3,1,1,2,2,2,1,1,2,3,0,1,1,37,1,2,1,1,1,1,1,1,0,10,1,1,1,1,2,2,1,1
20191077786,1,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,3,4,1,1,2,1,1,2,2,4,2,2,2,2,2,2,1,2,7,0,1,2,41,1,1,5,4,3,2,1,6,3,8,2,1,1,1,3,2,1,2
20191077857,1,2,1,2,2,2,2,2,1,2,2,1,1,1,1,1,4,15,1,1,2,1,1,1,1,7,2,1,1,1,2,1,1,2,4,0,1,1,49,1,2,1,1,1,1,2,1,1,12,1,1,1,1,1,1,1,1
20191077877,2,1,1,2,2,2,2,2,1,2,2,2,1,1,1,2,3,6,1,2,1,1,2,1,2,6,1,1,2,1,2,2,1,2,3,0,1,1,50,1,2,1,1,1,1,1,1,0,12,2,1,1,1,3,1,2,1
20191077895,5,1,1,2,2,2,2,2,1,2,2,2,1,2,1,2,3,5,2,1,2,1,2,2,1,7,1,2,2,2,2,2,1,2,4,0,1,2,42,1,1,1,4,3,1,2,1,1,3,2,1,1,1,2,2,1,2
20191077920,1,4,1,2,2,2,2,2,1,2,2,2,1,1,1,1,4,10,1,1,1,1,2,1,1,5,2,1,1,1,2,1,2,4,6,0,1,2,44,1,1,1,2,2,1,1,1,3,4,1,1,1,1,1,1,2,1
20191077935,1,3,1,2,2,2,2,2,1,2,2,1,1,1,1,1,4,10,2,2,1,1,1,1,1,6,1,2,2,2,1,1,2,2,4,0,1,1,45,1,2,1,1,1,1,2,1,1,9,1,1,1,1,1,1,1,2
20191077959,1,4,1,2,2,2,2,2,2,2,2,3,1,1,1,2,4,7,2,2,2,2,1,2,2,5,2,2,1,2,1,2,1,2,4,0,1,2,42,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,2,1
20191077981,2,2,1,2,2,2,2,2,1,2,2,2,3,1,1,1,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,4,0,1,2,41,1,1,1,2,2,1,1,1,1,12,1,1,1,1,3,1,2,1
20191078006,3,1,1,2,2,2,2,2,1,2,2,2,1,3,2,2,2,4,2,2,1,1,2,1,1,5,2,2,2,2,2,2,1,4,4,0,1,1,39,1,2,1,1,1,1,3,1,1,4,2,1,1,1,2,2,1,1
20191078018,1,3,1,2,2,2,2,2,1,2,2,1,1,1,1,1,2,4,1,2,1,1,1,1,1,6,1,1,1,1,2,1,1,4,4,0,1,2,57,1,1,1,4,2,1,1,1,1,3,2,1,1,1,1,2,1,2
20191078031,1,4,1,2,2,2,2,2,2,1,2,1,1,2,1,1,3,2,1,2,1,2,1,1,2,7,1,2,2,2,2,1,1,2,4,0,1,2,41,1,1,1,1,2,1,1,1,1,8,1,1,1,1,3,1,1,2
20191078037,2,1,1,2,2,2,2,2,1,2,2,2,1,2,1,1,3,5,1,1,1,2,1,2,2,6,2,1,1,2,2,1,1,2,3,0,1,1,33,1,2,1,1,1,1,1,1,0,9,1,1,1,1,2,1,1,2
20191078044,2,2,1,2,2,2,2,2,2,2,2,2,3,1,1,1,4,15,1,2,2,1,2,1,1,2,1,1,2,1,2,2,1,2,4,0,1,2,49,1,1,1,2,2,1,1,1,1,6,1,1,1,1,1,1,1,1
20191078052,1,2,1,2,2,2,2,2,1,1,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,4,5,0,1,2,32,1,1,5,4,3,6,2,6,2,1,2,1,2,3,2,1,1,1
20191078079,1,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,3,4,2,2,2,1,1,1,2,5,2,1,1,2,2,1,1,2,4,0,1,1,39,1,2,1,1,1,1,1,1,1,10,1,1,1,1,2,1,2,1
20191078084,5,3,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,1,6,2,1,1,2,1,2,1,2,3,0,1,2,37,1,1,1,1,1,1,1,1,0,10,1,1,1,1,3,2,1,2
20191078103,2,4,1,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,1,2,4,0,1,1,50,1,2,1,1,1,1,3,1,1,12,1,1,1,1,1,1,2,1
20191078105,3,4,1,2,2,2,2,2,2,1,2,2,1,2,2,2,4,7,1,2,2,1,2,1,1,5,2,1,2,2,2,2,1,2,4,0,1,2,40,1,1,1,1,1,1,1,1,0,10,1,1,1,1,1,1,2,1
20191078114,1,3,1,2,2,2,2,2,1,2,2,2,1,2,1,1,3,2,2,2,1,2,1,1,1,7,2,2,2,2,2,2,1,2,5,0,1,2,30,3,1,1,2,2,1,2,1,0,3,1,1,1,1,2,1,2,2
20191078145,5,1,1,2,2,2,2,2,1,2,2,2,1,1,1,1,4,10,1,1,1,2,1,1,2,0,2,2,1,2,2,1,1,2,5,0,1,2,44,1,1,1,1,1,1,1,1,2,9,1,1,1,1,1,1,1,2
20191078169,1,4,1,2,2,2,2,2,2,2,2,2,1,3,2,3,4,1,1,1,1,1,1,1,1,7,1,1,1,1,1,2,1,2,4,0,1,2,48,1,1,1,4,3,1,1,1,1,7,1,1,1,1,1,1,2,2
20191078191,3,4,1,2,2,2,2,2,1,2,2,3,2,3,2,2,3,4,2,2,2,2,2,1,1,3,2,1,1,1,2,1,1,2,3,0,2,2,62,2,1,1,4,3,1,3,1,0,3,1,1,1,1,1,1,2,1
20191078213,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,6,1,2,2,1,2,1,1,4,2,1,2,2,2,1,1,2,6,0,3,2,50,1,1,1,1,1,1,1,1,3,9,1,1,1,1,1,1,2,1
20191078267,2,2,1,2,2,2,2,2,1,2,1,2,1,1,1,1,3,6,2,1,1,2,1,2,2,4,1,2,2,2,2,2,1,2,4,0,1,1,40,1,2,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,2
20191078329,5,4,1,2,2,2,2,2,1,1,2,2,2,3,1,1,4,18,1,1,1,1,1,1,1,6,2,1,1,1,2,1,1,2,4,0,1,1,46,1,2,1,1,1,1,1,1,1,10,1,1,1,1,2,2,1,2
20191078349,2,2,1,2,2,2,2,2,1,2,2,2,1,1,2,1,3,6,1,1,2,1,2,1,2,6,1,2,2,2,2,1,1,2,5,0,1,2,30,6,1,5,3,2,2,1,6,0,9,1,1,1,1,2,1,1,1
20191078368,2,3,1,2,2,2,2,2,1,2,2,1,1,1,1,1,3,2,2,1,1,2,1,1,2,7,2,2,2,1,2,2,1,2,4,0,1,2,41,1,1,5,1,1,2,1,2,1,10,1,1,1,1,4,1,1,1
20191078415,2,4,1,2,2,2,2,2,1,2,2,1,1,1,1,1,3,10,2,1,1,1,1,1,1,7,2,2,2,2,2,1,1,4,6,0,1,2,53,1,2,1,4,3,1,1,1,1,6,1,1,1,1,2,1,2,1
20191078426,5,4,1,2,2,2,2,2,1,2,2,3,1,2,2,3,3,3,1,1,1,1,1,1,2,3,1,2,2,2,2,2,1,2,4,0,2,2,54,2,1,1,4,3,1,1,1,1,10,1,1,1,1,2,1,1,1
20191078434,1,1,1,2,2,2,2,2,1,2,2,2,1,1,1,1,4,5,1,1,1,1,1,1,2,5,2,1,2,2,2,1,1,2,4,0,1,2,31,1,1,1,4,3,1,1,1,1,8,1,1,1,1,4,1,1,1
20191078445,1,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,4,5,1,1,1,2,1,2,2,2,1,1,1,1,2,1,1,2,4,0,1,1,49,1,2,1,1,1,1,1,1,1,12,1,1,1,1,4,1,1,2
20191078446,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,3,3,5,1,1,2,1,2,1,1,7,1,2,2,2,2,2,1,2,4,0,1,2,40,3,1,1,4,2,1,1,1,1,5,1,1,1,1,1,1,2,1
20191078495,2,1,1,2,2,2,2,2,2,1,2,2,1,1,1,1,4,6,2,2,1,1,1,1,2,3,2,2,2,2,2,2,1,2,4,0,1,2,42,1,1,1,1,1,1,1,1,1,8,1,1,1,1,2,1,2,1
20191078498,1,3,1,2,2,2,2,2,1,2,2,1,3,1,1,1,3,6,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,6,7,0,1,1,41,1,2,1,1,1,1,2,1,2,5,1,1,1,1,1,2,1,2
20191078507,1,3,1,2,2,2,2,2,1,2,2,1,1,1,1,1,4,30,2,2,2,2,1,1,1,7,1,1,1,2,2,1,1,2,4,0,1,2,49,1,1,1,4,3,1,3,1,1,4,3,1,1,1,1,1,2,1
20191078517,2,1,1,2,2,2,2,2,1,2,2,2,1,2,2,1,4,10,2,2,2,2,2,1,2,7,2,1,2,2,2,2,1,2,3,0,1,1,53,1,2,1,1,1,1,1,1,0,10,1,1,1,1,1,1,1,1
20191078546,1,3,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,1,2,5,0,1,2,42,1,1,1,2,2,1,1,1,2,9,1,1,1,1,2,1,1,2
20191078626,1,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,3,8,2,2,2,2,1,1,2,7,2,2,2,2,2,1,1,2,4,0,1,1,47,1,2,1,1,1,1,1,1,1,9,1,1,1,1,1,1,2,2
